0.6811630725860596	1.6634854078292847	-2.0269389152526855	-0.6718591451644897	0.41223540902137756	1.6811155080795288	3.376892328262329	1.4229168891906738
-0.8604089617729187	0.044670041650533676	-2.956390380859375	-1.0132495164871216	-1.7335236072540283	1.2124320268630981	1.8563510179519653	4.366879463195801
2.2646729946136475	-3.276327610015869	-1.8596271276474	-1.8671000003814697	-5.2740583419799805	5.465008735656738	5.251321315765381	3.049346923828125
-0.8989868760108948	-0.42340952157974243	-1.7844969034194946	0.18267813324928284	-0.8466381430625916	1.3947336673736572	1.410402774810791	3.8903510570526123
-0.16178058087825775	0.6749671101570129	-2.4302895069122314	-1.2408031225204468	-0.8772903680801392	0.269668310880661	1.3555549383163452	2.9973666667938232
-0.09539799392223358	0.6999930739402771	-2.435987949371338	-1.4561047554016113	-0.2663898169994354	1.2039626836776733	1.9621624946594238	3.97221302986145
1.7916021347045898	0.8976243734359741	-2.6370160579681396	-3.5089969635009766	0.1338176429271698	3.230569362640381	5.789159297943115	-1.454685091972351
-0.19727329909801483	0.6344890594482422	-3.1152355670928955	0.06287018954753876	-1.2130064964294434	2.5160980224609375	3.7980380058288574	5.409186840057373
0.2489147037267685	1.1254242658615112	-1.8807963132858276	-1.758392333984375	0.07676810026168823	0.3544747531414032	1.5562365055084229	0.35217997431755066
0.0920240730047226	0.9605716466903687	-1.7259764671325684	-1.5058460235595703	-0.12221215665340424	0.40330415964126587	1.2739903926849365	0.606633186340332
-0.8323976397514343	0.2988097071647644	-2.9367802143096924	0.2606304883956909	-1.8881779909133911	2.548999309539795	3.445958375930786	3.416090726852417
-0.19727329909801483	0.6344890594482422	-3.1152355670928955	0.06287018954753876	-1.2130064964294434	2.5160980224609375	3.7980380058288574	5.409186840057373
0.7205017805099487	1.6914783716201782	-2.0563669204711914	-0.7096832394599915	0.4469697177410126	1.6826406717300415	3.4429683685302734	1.3949748277664185
0.7087703347206116	-1.2207316160202026	-0.6713750958442688	-0.4007296562194824	-0.9184972047805786	3.487481117248535	2.8989245891571045	2.5801408290863037
0.2555317282676697	1.1325095891952515	-1.8879590034484863	-1.769031286239624	0.08530538529157639	0.35250556468963623	1.5687682628631592	0.3414018750190735
0.38691484928131104	1.2651649713516235	-1.8720619678497314	-1.3345136642456055	-0.08965722471475601	-0.641075849533081	0.7220553755760193	1.7330527305603027
